Radionuclide,Element,Z,A,Metastable_State,Atomic_Mass,Is_Stable,Half_Life_Second,Half_Life_Readable,Half_Life_Value,Half_Life_Unit,Num_Decay_Modes,Decay_Modes,Branching_Ratios,Progeny,Decay_Energy_EM,Decay_Energy_LP,Decay_Energy_HP,Decay_Energy_Neutrino,Decay_Energy_Gamma,Decay_Energy_Xray,Decay_Energy_Beta_Minus,Decay_Energy_Beta_Plus,Decay_Energy_Alpha,Decay_Energy_Neutron,Decay_Energy_Proton,Decay_Effective_Q
Sb-126M,Sb,51,126,M,125.90724818461267,False,1149.0,19.15 m,19.15,m,2,"['β-', 'IT']","[np.float64(0.86), np.float64(0.14)]","['Te-126', 'Sb-126']",1548266.0,649000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3176480.0
Fm-250,Fm,100,250,,250.0795920957627,False,1800.0,30.00 m,30.0,m,3,"['α', 'β+&EC', 'SF']","[np.float64(0.8999379), np.float64(0.0999931), np.float64(6.899523e-05)]","['Cf-246', 'Es-250', 'X']",28231.39,28231.39,6800768.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tl-200,Tl,81,200,,199.97101768442397,False,93960.0,1.09 d,1.0875,d,1,['β+&EC'],[np.float64(1.0)],['Hg-200'],1315522.0,40687.26,0.0,1151000.0,1247000.0,0.0,0.0,0.0,0.0,0.0,0.0,2456000.0
Zn-80,Zn,30,80,,79.94436874785134,False,0.54,540.00 ms,540.0,ms,2,"['β-', 'β-,n']","[np.float64(0.99), np.float64(0.01)]","['Ga-80', 'Ga-79']",3479329.0,1789432.0,4299.848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ir-192M,Ir,77,192,M,191.9627197314261,False,87.0,1.45 m,1.45,m,2,"['β-', 'IT']","[np.float64(0.000175), np.float64(0.999825)]","['Pt-192', 'Ir-192']",2669.087,52132.26,0.0,146.5,57.38999999999999,0.0,77.34,0.0,0.0,0.0,0.0,56960.0
Ar-41,Ar,18,41,,40.964519358388024,False,6576.6,1.83 h,1.8268333333333335,h,1,['β-'],[np.float64(1.0)],['K-41'],1283638.0,464012.1,0.0,743900.0,1284000.0,0.0,463900.0,0.0,0.0,0.0,0.0,2492000.0
Eu-152,Eu,63,152,,151.92183516560186,False,427195200.0,13.54 y,13.53699901133166,y,2,"['β+&EC', 'β-']","[np.float64(0.721), np.float64(0.279)]","['Sm-152', 'Gd-152']",1171248.0,126685.6,0.0,560000.0,1140000.0,0.0,82510.0,0.0,0.0,0.0,0.0,1859000.0
Sc-37,Sc,21,37,,37.003067182991224,False,0.056,56.00 ms,56.0,ms,1,['p'],[np.float64(1.0)],['Ca-36'],0.0,0.0,2795000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pr-138,Pr,59,138,,137.91076842642335,False,87.0,1.45 m,1.45,m,1,['β+&EC'],[np.float64(1.0)],['Ce-138'],814997.9,1161376.0,0.0,2461000.0,41660.0,0.0,0.0,0.0,0.0,0.0,0.0,4437000.0
Tm-150,Tm,69,150,,149.94999541897857,False,2.2,2.20 s,2.2,s,1,['β+&EC'],[np.float64(1.0)],['Er-150'],3740333.0,3740333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nb-99M,Nb,41,99,M,98.9116535302024,False,150.0,2.50 m,2.5,m,2,"['β-', 'IT']","[np.float64(0.98), np.float64(0.02)]","['Mo-99', 'Nb-99']",650439.1,1406645.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3931421.4000000004
Ni-67,Ni,28,67,,66.93159820491205,False,21.0,21.00 s,21.0,s,1,['β-'],[np.float64(1.0)],['Cu-67'],44232.09,1539578.0,0.0,1992000.0,44230.0,0.0,1540000.0,0.0,0.0,0.0,0.0,3576000.0
Ar-34,Ar,18,34,,33.98027891275971,False,0.8445,844.50 ms,844.5,ms,1,['β+&EC'],[np.float64(1.0)],['Cl-34'],1104977.0,2289588.0,0.0,2668000.0,83800.0,0.0,0.0,0.0,0.0,0.0,0.0,6062000.0
Fe-54,Fe,26,54,,53.93962633994879,True,inf,Stable,inf,s,0,[None],[np.float64(0.0)],[None],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Re-191,Re,75,191,,190.96323331016208,False,588.0,9.80 m,9.8,m,1,['β-'],[np.float64(1.0)],['Os-191'],681667.0,681667.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sr-81,Sr,38,81,,80.92323805088886,False,1338.0,22.30 m,22.3,m,2,"['β+&EC', 'β+&EC']","[np.float64(0.9985673), np.float64(0.00143265)]","['Rb-81', 'Rb-81M']",1385177.0,983068.2,0.0,1588000.0,483000.0,0.0,0.0,0.0,0.0,0.0,0.0,3927000.0
La-118,La,57,118,,117.94676096566253,False,1.0,1.00 s,1.0,s,1,['β+&EC'],[np.float64(1.0)],['Ba-118'],4250667.0,4250667.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kr-80,Kr,36,80,,79.91640854642088,True,inf,Stable,inf,s,0,[None],[np.float64(0.0)],[None],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sr-83M,Sr,38,83,M,82.91759120645614,False,4.95,4.95 s,4.95,s,1,['IT'],[np.float64(1.0)],['Sr-83'],227487.4,30356.77,0.0,0.0,226500.0,0.0,0.0,0.0,0.0,0.0,0.0,259100.00000000003
Tm-146M,Tm,69,146,M,145.9664736473589,False,0.2,200.00 ms,200.0,ms,2,"['β+&EC', 'p']","[np.float64(0.5), np.float64(0.5)]","['Er-146', 'Er-145']",2211000.0,2211000.0,538000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sm-150,Sm,62,150,,149.91731466405986,True,inf,Stable,inf,s,0,[None],[np.float64(0.0)],[None],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Er-147M,Er,68,147,M,146.94951882463596,False,2.5,2.50 s,2.5,s,1,['β+&EC'],[np.float64(1.0)],['Ho-147'],2929333.0,2929333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mg-29,Mg,12,29,,28.988606285161445,False,1.3,1.30 s,1.3,s,1,['β-'],[np.float64(1.0)],['Al-29'],1861359.0,2665803.0,0.0,3125000.0,1861000.0,0.0,2666000.0,0.0,0.0,0.0,0.0,7613000.0
Th-231,Th,90,231,,231.03639516479492,False,91872.0,1.06 d,1.0633333333333332,d,1,['β-'],[np.float64(1.0)],['Pa-231'],23437.95,141865.3,0.0,207300.0,13130.0,0.0,79220.0,0.0,0.0,0.0,0.0,390700.0
Cd-109,Cd,48,109,,108.90498457162407,False,39864960.0,1.26 y,1.2632443531827515,y,1,['β+&EC'],[np.float64(1.0)],['Ag-109M'],15524.23,5578.162,0.0,104900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126300.0
Mt-271,Mt,109,271,,271.1412291090712,False,5.0,5.00 s,5.0,s,1,['α'],[np.float64(1.0)],['Bh-267'],0.0,0.0,10140000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pa-238,Pa,91,238,,238.0545872835888,False,136.2,2.27 m,2.27,m,1,['β-'],[np.float64(1.0)],['U-238'],1153333.0,1153333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lu-180,Lu,71,180,,179.94991976908292,False,342.0,5.70 m,5.7,m,1,['β-'],[np.float64(1.0)],['Hf-180'],1513452.0,624681.0,0.0,991700.0,1502000.0,0.0,561500.0,0.0,0.0,0.0,0.0,3100000.0
Nd-148,Nd,60,148,,147.91692969014645,True,inf,Stable,inf,s,0,[None],[np.float64(0.0)],[None],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
La-123,La,57,123,,122.9262388300828,False,17.0,17.00 s,17.0,s,1,['β+&EC'],[np.float64(1.0)],['Ba-123'],2316000.0,2316000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mt-268,Mt,109,268,,268.1388360507056,False,0.0225,22.50 ms,22.5,ms,1,['α'],[np.float64(1.0)],['Bh-264'],0.0,0.0,10732000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mn-66,Mn,25,66,,65.96110082365928,False,0.064,64.00 ms,64.0,ms,2,"['β-', 'β-,n']","[np.float64(0.8912), np.float64(0.1088)]","['Fe-66', 'Fe-65']",4134413.0,4134413.0,178241.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N-17,N,7,17,,17.008456817778736,False,4.171,4.17 s,4.171,s,2,"['β-', 'β-,n']","[np.float64(0.049), np.float64(0.951)]","['O-17', 'O-16']",36295.14,1718668.0,929443.9,2112000.0,36160.0,0.0,1719000.0,0.0,0.0,875900.0,0.0,4739000.0
Ru-87,Ru,44,87,,86.94920613840065,False,1.5e-06,1.50 μs,1.5,μs,1,['β+&EC'],[np.float64(1.0)],['Tc-87'],3919333.0,3919333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pr-130,Pr,59,130,,129.92365244420614,False,40.0,40.00 s,40.0,s,1,['β+&EC'],[np.float64(1.0)],['Ce-130'],2749149.0,2749149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Md-250,Md,101,250,,250.08453455561155,False,27.5,27.50 s,27.5,s,2,"['α', 'β+&EC']","[np.float64(0.07), np.float64(0.93)]","['Es-246', 'Fm-250']",1414530.0,1414530.0,581630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fe-52,Fe,26,52,,51.948127707110515,False,29790.0,8.28 h,8.275,h,1,['β+&EC'],[np.float64(1.0)],['Mn-52M'],736117.6,191806.6,0.0,1061000.0,168300.0,0.0,0.0,0.0,0.0,0.0,0.0,1996000.0
Nd-147,Nd,60,147,,146.9161320040246,False,948672.0,10.98 d,10.98,d,1,['β-'],[np.float64(1.0)],['Pm-147'],144197.3,268044.1,0.0,482800.0,125900.0,0.0,231900.0,0.0,0.0,0.0,0.0,895700.0
Tb-150M,Tb,65,150,M,149.92366925529404,False,348.0,5.80 m,5.8,m,1,['β+&EC'],[np.float64(1.0)],['Gd-150'],1710524.0,1710524.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Er-168,Er,68,168,,167.93247994647353,True,inf,Stable,inf,s,0,[None],[np.float64(0.0)],[None],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Co-72,Co,27,72,,71.95783779149376,False,0.0599,59.90 ms,59.9,ms,3,"['β-', 'β-,n', 'β-,2n']","[np.float64(0.941986), np.float64(0.05781681), np.float64(0.00019719)]","['Ni-72', 'Ni-71', 'Ni-70']",3749620.0,4883132.0,58824.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gd-155M,Gd,64,155,M,154.92271522605455,False,0.03197,31.97 ms,31.97,ms,1,['IT'],[np.float64(1.0)],['Gd-155'],73473.19,40249.73,0.0,0.0,61550.0,0.0,0.0,0.0,0.0,0.0,0.0,121100.0
Tc-95M,Tc,43,95,M,94.907686113453,False,5270400.0,61.00 d,61.0,d,2,"['β+&EC', 'IT']","[np.float64(0.9612), np.float64(0.0388)]","['Mo-95', 'Tc-95']",688470.3,14926.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1664298.8
Xe-110,Xe,54,110,,109.94431327126121,False,0.093,93.00 ms,93.0,ms,3,"['β+&EC', 'β+,p', 'α']","[np.float64(0.359), np.float64(0.001), np.float64(0.64)]","['I-110', 'Te-109', 'Te-106']",1025000.0,1025000.0,2480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pd-93,Pd,46,93,,92.93594723335725,False,1.3,1.30 s,1.3,s,2,"['β+&EC', 'β+,p']","[np.float64(0.985), np.float64(0.015)]","['Rh-93', 'Ru-92']",3273725.0,3273725.0,27821.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Xe-134M,Xe,54,134,M,133.90545948485786,False,0.29,290.00 ms,290.0,ms,1,['IT'],[np.float64(1.0)],['Xe-134'],1900696.0,69106.25,0.0,0.0,1895000.0,0.0,0.0,0.0,0.0,0.0,0.0,1966000.0
W-191,W,74,191,,190.96666277209798,False,20.0,20.00 s,20.0,s,1,['β-'],[np.float64(1.0)],['Re-191'],1080000.0,1080000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zr-101,Zr,40,101,,100.92119718481524,False,2.3,2.30 s,2.3,s,1,['β-'],[np.float64(1.0)],['Nb-101'],560272.8,2179281.0,0.0,2735000.0,560000.0,0.0,2177000.0,0.0,0.0,0.0,0.0,5485000.0
Au-190,Au,79,190,,189.96475555417334,False,2568.0,42.80 m,42.8,m,1,['β+&EC'],[np.float64(1.0)],['Pt-190'],2157956.0,132636.8,0.0,2136000.0,2024000.0,0.0,0.0,0.0,0.0,0.0,0.0,4442000.0
Tb-143,Tb,65,143,,142.9351318955931,False,12.0,12.00 s,12.0,s,1,['β+&EC'],[np.float64(1.0)],['Gd-143'],2604394.0,2604394.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mo-88,Mo,42,88,,87.92198310317553,False,480.0,8.00 m,8.0,m,1,['β+&EC'],[np.float64(1.0)],['Nb-88'],1162989.0,1162989.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ne-16,Ne,10,16,,16.02576467334796,False,3.73524e-21,3.74 zs,3.73524,zs,1,['2p'],[np.float64(1.0)],['O-14'],0.0,0.0,1411000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lu-165,Lu,71,165,,164.939467475168,False,644.4,10.74 m,10.74,m,1,['β+&EC'],[np.float64(1.0)],['Yb-165'],1281650.0,1281650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
In-103,In,49,103,,102.9199682942882,False,65.0,1.08 m,1.0833333333333333,m,1,['β+&EC'],[np.float64(1.0)],['Cd-103'],2007543.0,2007543.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y-106,Y,39,106,,105.94979704814108,False,0.066,66.00 ms,66.0,ms,3,"['β-', 'β-,n', 'β-,2n']","[np.float64(0.75754), np.float64(0.2403712), np.float64(0.0020888)]","['Zr-106', 'Zr-105', 'Zr-104']",2768558.0,4074752.0,81280.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ac-234,Ac,89,234,,234.0484714098031,False,44.0,44.00 s,44.0,s,1,['β-'],[np.float64(1.0)],['Th-234'],1496333.0,1496333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Co-50,Co,27,50,,49.98155319322413,False,0.044,44.00 ms,44.0,ms,2,"['β+&EC', 'β+,p']","[np.float64(0.46), np.float64(0.54)]","['Fe-50', 'Mn-49']",4424278.0,4424278.0,1772685.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dy-143,Dy,66,143,,142.94390728348793,False,3.2,3.20 s,3.2,s,1,['β+&EC'],[np.float64(1.0)],['Tb-143'],2704000.0,2704000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pm-140M,Pm,61,140,M,139.91609586018558,False,357.0,5.95 m,5.95,m,1,['β+&EC'],[np.float64(1.0)],['Nd-140'],2015067.0,2015067.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Te-127M,Te,52,127,M,126.90522160796378,False,9417600.0,109.00 d,109.0,d,2,"['β-', 'IT']","[np.float64(0.024), np.float64(0.976)]","['I-127', 'Te-127']",11376.07,80807.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105012.0
Po-198,Po,84,198,,197.98344275950652,False,106.2,1.77 m,1.77,m,2,"['α', 'β+&EC']","[np.float64(0.57), np.float64(0.43)]","['Pb-194', 'Bi-198']",558438.4,558438.4,3596289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ta-159,Ta,73,159,,158.96302485267185,False,0.83,830.00 ms,829.9999999999999,ms,2,"['β+&EC', 'α']","[np.float64(0.66), np.float64(0.34)]","['Hf-159', 'Lu-155']",1849134.0,1849134.0,1931509.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bi-196,Bi,83,196,,195.98073785545998,False,308.0,5.13 m,5.133333333333334,m,2,"['β+&EC', 'α']","[np.float64(0.999988), np.float64(1.2e-05)]","['Pb-196', 'Tl-192']",2194238.0,1211371.0,63.09796,4027000.0,1611000.0,0.0,0.0,0.0,61.839999999999996,0.0,0.0,7350000.0
In-98M,In,49,98,M,97.94217490087763,False,1.6,1.60 s,1.6,s,1,['β+&EC'],[np.float64(1.0)],['Cd-98'],4575000.0,4575000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Al-23,Al,13,23,,23.007271636080294,False,0.47,470.00 ms,469.99999999999994,ms,2,"['β+&EC', 'β+,p']","[np.float64(0.9878), np.float64(0.0122)]","['Mg-23', 'Na-22']",4060401.0,4060401.0,14222.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nb-86,Nb,41,86,,85.92506793780908,False,88.0,1.47 m,1.4666666666666666,m,1,['β+&EC'],[np.float64(1.0)],['Zr-86'],2944958.0,2944958.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nb-113,Nb,41,113,,112.95477565182894,False,0.03,30.00 ms,30.0,ms,3,"['β-', 'β-,n', 'β-,2n']","[np.float64(0.10549), np.float64(0.8929374), np.float64(0.0015726)]","['Mo-113', 'Mo-112', 'Mo-111']",711269.3,3673247.0,552751.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V-61,V,23,61,,60.968500224007755,False,0.047,47.00 ms,47.0,ms,1,['β-'],[np.float64(1.0)],['Cr-61'],4217333.0,4217333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ir-167M,Ir,77,167,M,166.981712058005,False,0.0257,25.70 ms,25.7,ms,3,"['β+&EC', 'α', 'p']","[np.float64(0.2), np.float64(0.796), np.float64(0.004)]","['Os-167', 'Re-163', 'Os-166']",603933.3,603933.3,5348980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mn-57,Mn,25,57,,56.93830751010137,False,85.4,1.42 m,1.4233333333333333,m,1,['β-'],[np.float64(1.0)],['Fe-57'],99527.75,1105295.0,0.0,1496000.0,97810.0,0.0,1094000.0,0.0,0.0,0.0,0.0,2693000.0
Rn-217,Rn,86,217,,217.00404558830826,False,0.00054,540.00 μs,540.0,μs,1,['α'],[np.float64(1.0)],['Po-213'],0.0,0.0,7883691.0,0.0,0.0,0.0,0.0,0.0,7741000.0,0.0,0.0,7887000.0
Nd-161,Nd,60,161,,160.95392837299772,False,0.4884,488.40 ms,488.4,ms,2,"['β-', 'β-,n']","[np.float64(0.9925643), np.float64(0.0074357)]","['Pm-161', 'Pm-160']",2919132.0,1937932.0,1492.914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pm-163,Pm,61,163,,162.95370814774597,False,0.2,200.00 ms,200.0,ms,1,['β-'],[np.float64(1.0)],['Sm-163'],2600000.0,2600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tc-118,Tc,43,118,,117.95150169245629,False,0.066,66.00 ms,66.0,ms,3,"['β-', 'β-,n', 'β-,2n']","[np.float64(0.75367), np.float64(0.2432671), np.float64(0.0030629)]","['Ru-118', 'Ru-117', 'Ru-116']",3218242.0,4000075.0,174834.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pa-226,Pa,91,226,,226.028069473502,False,108.0,1.80 m,1.8,m,2,"['α', 'β+&EC']","[np.float64(0.74), np.float64(0.26)]","['Ac-222', 'Th-226']",245795.8,245795.8,5170239.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pu-229,Pu,94,229,,229.04024658503764,False,112.0,1.87 m,1.8666666666666667,m,1,['α'],[np.float64(1.0)],['U-225'],0.0,0.0,7597490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Au-199,Au,79,199,,198.96880786691673,False,271209.6,3.14 d,3.139,d,1,['β-'],[np.float64(1.0)],['Hg-199'],94690.52,140642.0,0.0,211100.0,81690.0,0.0,82140.0,0.0,0.0,0.0,0.0,452000.0
Pd-114,Pd,46,114,,113.91038513361876,False,145.2,2.42 m,2.42,m,1,['β-'],[np.float64(1.0)],['Ag-114'],25883.86,530942.3,0.0,892300.0,25660.0,0.0,529100.0,0.0,0.0,0.0,0.0,1447000.0
Co-61,Co,27,61,,60.93250096033341,False,5940.0,1.65 h,1.65,h,1,['β-'],[np.float64(1.0)],['Ni-61'],96955.84,466955.5,0.0,758800.0,96640.0,0.0,459400.0,0.0,0.0,0.0,0.0,1323000.0
Lu-179,Lu,71,179,,178.94740735199312,False,16524.0,4.59 h,4.59,h,1,['β-'],[np.float64(1.0)],['Hf-179'],30780.08,488916.2,0.0,890900.0,30180.0,0.0,486900.0,0.0,0.0,0.0,0.0,1408000.0
Hg-205M,Hg,80,205,M,204.97611564683606,False,0.00109,1.09 ms,1.09,ms,1,['IT'],[np.float64(1.0)],['Hg-205'],1556400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rf-261M,Rf,104,261,M,261.1088425481911,False,81.0,1.35 m,1.35,m,3,"['α', 'β+&EC', 'SF']","[np.float64(0.74), np.float64(0.15), np.float64(0.11)]","['No-257', 'Lr-261', 'X']",89000.0,89000.0,6401000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
At-199,At,85,199,,198.99059503686257,False,7.03,7.03 s,7.03,s,2,"['α', 'β+&EC']","[np.float64(0.9), np.float64(0.1)]","['Bi-195', 'Po-199']",213193.9,213193.9,6101694.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lu-171M,Lu,71,171,M,170.93799986719245,False,79.0,1.32 m,1.3166666666666667,m,1,['IT'],[np.float64(1.0)],['Lu-171'],2020.901,67498.16,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,71100.0
I-111,I,53,111,,110.93028357783663,False,2.5,2.50 s,2.5,s,2,"['β+&EC', 'α']","[np.float64(0.999), np.float64(0.001)]","['Te-111', 'Sb-107']",2875010.0,2875010.0,3281.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Al-38,Al,13,38,,38.01723977066315,False,0.0076,7.60 ms,7.6,ms,2,"['β-', 'β-,n']","[np.float64(0.5), np.float64(0.5)]","['Si-38', 'Si-37']",5216601.0,5216601.0,1819909.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rn-206,Rn,86,206,,205.990328581119,False,340.2,5.67 m,5.67,m,2,"['α', 'β+&EC']","[np.float64(0.62), np.float64(0.38)]","['Po-202', 'At-206']",418515.9,418515.9,3957968.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ba-140,Ba,56,140,,139.91064906769913,False,1101833.0,12.75 d,12.752696759259258,d,1,['β-'],[np.float64(1.0)],['La-140'],182249.2,318162.1,0.0,549300.0,180800.0,0.0,282900.0,0.0,0.0,0.0,0.0,1050000.0
Er-167,Er,68,167,,166.9320857264618,True,inf,Stable,inf,s,0,[None],[np.float64(0.0)],[None],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Re-183M,Re,75,183,M,182.95090069606314,False,0.00104,1.04 ms,1.0399999999999998,ms,1,['IT'],[np.float64(1.0)],['Re-183'],1571362.0,298286.5,0.0,0.0,1458000.0,0.0,0.0,0.0,0.0,0.0,0.0,1907000.0
Rh-121,Rh,45,121,,120.93876477169285,False,0.151,151.00 ms,151.0,ms,2,"['β-', 'β-,n']","[np.float64(0.89419), np.float64(0.10581)]","['Pd-121', 'Pd-120']",1451065.0,3624376.0,61159.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fm-260,Fm,100,260,,260.1027998026379,False,0.004,4.00 ms,4.0,ms,1,['SF'],[np.float64(1.0)],['X'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ru-104,Ru,44,104,,103.90543426822597,True,inf,Stable,inf,s,0,[None],[np.float64(0.0)],[None],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ir-198,Ir,77,198,,197.97234744147852,False,8.0,8.00 s,8.0,s,1,['β-'],[np.float64(1.0)],['Pt-198'],1362333.0,1362333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cr-55,Cr,24,55,,54.94085775213902,False,209.82,3.50 m,3.497,m,1,['β-'],[np.float64(1.0)],['Mn-55'],672.9996,1100993.0,0.0,1501000.0,673.0,0.0,1101000.0,0.0,0.0,0.0,0.0,2603000.0
He-5,He,2,5,,5.012225191247141,False,7.595e-22,759.50 ys,759.5000000000001,ys,1,['α'],[np.float64(1.0)],['Nn-1'],0.0,0.0,890000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fe-64,Fe,26,64,,63.94122843662767,False,2.0,2.00 s,2.0,s,1,['β-'],[np.float64(1.0)],['Co-64'],46756.0,2237500.0,0.0,2736000.0,46760.0,0.0,2238000.0,0.0,0.0,0.0,0.0,5020000.0
Cs-131,Cs,55,131,,130.90548722315293,False,837129.6,9.69 d,9.689,d,1,['β+&EC'],[np.float64(1.0)],['Xe-131'],23126.08,6512.717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355000.0
Tl-183,Tl,81,183,,182.98227018612397,False,6.9,6.90 s,6.9,s,2,"['β+&EC', 'α']","[np.float64(0.5), np.float64(0.5)]","['Hg-183', 'Au-179']",1202832.0,1202832.0,2983000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tl-188M,Tl,81,188,M,187.97607109745306,False,71.0,1.18 m,1.1833333333333333,m,1,['β+&EC'],[np.float64(1.0)],['Hg-188'],2652000.0,2652000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ho-160,Ho,67,160,,159.9288218537419,False,1536.0,25.60 m,25.6,m,1,['β+&EC'],[np.float64(1.0)],['Dy-160'],1096000.0,1096000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O-20,O,8,20,,20.00408173214726,False,13.51,13.51 s,13.51,s,1,['β-'],[np.float64(1.0)],['F-20'],1057436.0,1197406.0,0.0,1559000.0,1057000.0,0.0,1197000.0,0.0,0.0,0.0,0.0,3814000.0
F-15,F,9,15,,15.018017283479493,False,4.557e-22,455.70 ys,455.7,ys,1,['p'],[np.float64(1.0)],['O-14'],0.0,0.0,1516490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sr-85,Sr,38,85,,84.91296311395146,False,5602176.0,64.84 d,64.84,d,1,['β+&EC'],[np.float64(1.0)],['Rb-85'],500133.4,8886.538,0.0,558100.0,492100.0,0.0,0.0,0.0,0.0,0.0,0.0,1065000.0
