Radionuclide,Element,Z,A,Metastable_State,Atomic_Mass,Is_Stable,Half_Life_Second,Half_Life_Readable,Half_Life_Value,Half_Life_Unit,Num_Decay_Modes,Decay_Modes,Branching_Ratios,Progeny,Decay_Energy_EM,Decay_Energy_LP,Decay_Energy_HP,Decay_Energy_Neutrino,Decay_Energy_Gamma,Decay_Energy_Xray,Decay_Energy_Beta_Minus,Decay_Energy_Beta_Plus,Decay_Energy_Alpha,Decay_Energy_Neutron,Decay_Energy_Proton,Decay_Effective_Q
Co-62M,Co,27,62,M,61.9340753187,False,834.6,13.91 m,13.91,m,2,"['β-', 'IT']","[0.99, 0.01]","['Ni-62', 'Co-62']",1761295.0,1761075.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Mn-62M,Mn,25,62,M,61.9484487989,False,0.092,92.00 ms,92.0,ms,1,['β-'],[1.0],['Fe-62'],3620648.0,3620648.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Ti-62,Ti,22,62,,61.987514405,False,0.01,10.00 ms,10.0,ms,1,['β-'],[1.0],['V-62'],4297333.0,4297333.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
V-62,V,23,62,,61.9738066439,False,1.5e-07,150.00 ns,150.0,ns,1,['β-'],[1.0],['Cr-62'],5255667.0,5255667.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Cr-62,Cr,24,62,,61.9566391609,False,0.19,190.00 ms,190.0,ms,1,['β-'],[1.0],['Mn-62'],2588782.0,2588782.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Mn-62,Mn,25,62,,61.9484487989,False,0.671,671.00 ms,671.0,ms,1,['β-'],[1.0],['Fe-62'],3202423.0,3660608.0,0.0,4220000.0,3202000.0,0,3660000.0,0,0.0,0.0,0.0,10860000.0
Fe-62,Fe,26,62,,61.9367886283,False,68.0,1.13 m,1.1333333333,m,1,['β-'],[1.0],['Co-62'],505723.5,826376.9,0.0,1199000.0,505700.0,0,826000.0,0,0.0,0.0,0.0,2531000.0
Co-62,Co,27,62,,61.9340753187,False,90.0,1.50 m,1.5,m,1,['β-'],[1.0],['Ni-62'],1600261.0,1636608.0,0.0,2091000.0,1600000.0,0,1637000.0,0,0.0,0.0,0.0,5315000.0
As-61,As,33,61,,60.9806445539,False,0.0166,16.60 ms,16.6,ms,1,['p'],[1.0],['Ge-60'],0.0,0.0,2501000.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Ge-61,Ge,32,61,,60.9638099305,False,0.039,39.00 ms,39.0,ms,2,"['β+&EC', 'β+,p']","[0.2, 0.8]","['Ga-61', 'Zn-60']",3524400.0,3524400.0,2633800.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Ga-61,Ga,31,61,,60.9494667103,False,0.168,168.00 ms,168.0,ms,1,['β+&EC'],[1.0],['Zn-61'],3085000.0,3085000.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Zn-61N,Zn,30,61,N,60.9395313573,False,0.14,140.00 ms,140.0,ms,1,['IT'],[1.0],['Zn-61'],418100.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Zn-61M,Zn,30,61,M,60.9395313573,False,0.43,430.00 ms,430.0,ms,1,['IT'],[1.0],['Zn-61'],88400.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Zn-61,Zn,30,61,,60.9395313573,False,89.1,1.48 m,1.4849999999999999,m,1,['β+&EC'],[1.0],['Cu-61'],1528314.0,1855907.0,0.0,2250000.0,523900.0,0,0.0,0,0.0,0.0,0.0,5638000.0
Cu-61,Cu,29,61,,60.9334793657,False,11998.8,3.33 h,3.333,h,1,['β+&EC'],[1.0],['Ni-61'],823494.3,309020.7,0.0,1108000.0,194600.0,0,0.0,0,0.0,0.0,0.0,2237000.0
Ti-61,Ti,22,61,,60.983226737,False,3e-07,300.00 ns,300.0,ns,1,['β-'],[1.0],['V-61'],4660667.0,4660667.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
V-61,V,23,61,,60.968500224,False,0.047,47.00 ms,47.0,ms,1,['β-'],[1.0],['Cr-61'],4217333.0,4217333.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Cr-61,Cr,24,61,,60.9547420297,False,0.27,270.00 ms,270.0,ms,1,['β-'],[1.0],['Mn-61'],3187138.0,3187138.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Mn-61,Mn,25,61,,60.9446755502,False,0.67,670.00 ms,670.0,ms,1,['β-'],[1.0],['Fe-61'],130288.6,3345660.0,0.0,3884000.0,130300.0,0,3346000.0,0,0.0,0.0,0.0,7360000.0
Fe-61,Fe,26,61,,60.9367676144,False,358.8,5.98 m,5.98,m,1,['β-'],[1.0],['Co-61'],1390998.0,1124416.0,0.0,1530000.0,1391000.0,0,1124000.0,0,0.0,0.0,0.0,3978000.0
Co-61,Co,27,61,,60.9325009603,False,5940.0,1.65 h,1.65,h,1,['β-'],[1.0],['Ni-61'],96955.84,466955.5,0.0,758800.0,96640.0,0,459400.0,0,0.0,0.0,0.0,1323000.0
As-60,As,33,60,,59.9931511628,False,0.0083,8.30 ms,8.3,ms,1,['p'],[1.0],['Ge-59'],0.0,0.0,3088000.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Ge-60,Ge,32,60,,59.9702141144,False,0.03,30.00 ms,30.0,ms,2,"['β+&EC', '2p']","[0.5, 0.5]","['Ga-60', 'Zn-58']",2029167.0,2029167.0,55500.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Ga-60,Ga,31,60,,59.9570812925,False,0.07,70.00 ms,70.0,ms,1,['β+&EC'],[1.0],['Zn-60'],4533754.0,4599973.0,0.0,5263000.0,3512000.0,0,0.0,0,0.0,0.0,0.0,14390000.0
Zn-60,Zn,30,60,,59.9418504469,False,142.8,2.38 m,2.38,m,1,['β+&EC'],[1.0],['Cu-60'],1522209.0,1121546.0,0.0,1504000.0,540800.0,0,0.0,0,0.0,0.0,0.0,4156000.0
Cu-60,Cu,29,60,,59.9373820597,False,1422.0,23.70 m,23.7,m,1,['β+&EC'],[1.0],['Ni-60'],3912361.0,901663.9,0.0,1338000.0,2966000.0,0,0.0,0,0.0,0.0,0.0,6127000.0
Mn-60M,Mn,25,60,M,59.9429297187,False,1.77,1.77 s,1.77,s,2,"['β-', 'IT']","[0.885, 0.115]","['Fe-60', 'Mn-60']",2602745.0,2571476.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Co-60,Co,27,60,,59.9338416446,False,166344200.0,5.27 y,5.271129617,y,1,['β-'],[1.0],['Ni-60'],2503844.0,96769.1,0.0,223200.0,2504000.0,0,96410.0,0,0.0,0.0,0.0,2824000.0
Sc-60,Sc,21,60,,59.9957333459,False,0.003,3.00 ms,3.0,ms,1,['β-'],[1.0],['Ti-60'],6036000.0,6036000.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Ti-60,Ti,22,60,,59.9767805254,False,0.022,22.00 ms,22.0,ms,1,['β-'],[1.0],['V-60'],3677333.0,3677333.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
V-60,V,23,60,,59.9650497482,False,0.068,68.00 ms,68.0,ms,1,['β-'],[1.0],['Cr-60'],4642203.0,4642203.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Cr-60,Cr,24,60,,59.9501013288,False,0.49,490.00 ms,490.0,ms,1,['β-'],[1.0],['Mn-60'],2154669.0,2154669.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Mn-60,Mn,25,60,,59.9429297187,False,51.0,51.00 s,51.0,s,1,['β-'],[1.0],['Fe-60'],0.0,3834000.0,0.0,4396000.0,0.0,0,3834000.0,0,0.0,0.0,0.0,8230000.0
Fe-60,Fe,26,60,,59.9340938109,False,47336400000000.0,1.50 My,1.5,My,1,['β-'],[1.0],['Co-60M'],0.0,50180.0,0.0,128200.0,0.0,0,50180.0,0,0.0,0.0,0.0,178400.0
Co-60M,Co,27,60,M,59.9338416446,False,628.02,10.47 m,10.467,m,2,"['β-', 'IT']","[0.0024000000000000002, 0.9976]","['Ni-60', 'Co-60']",6614.704,56430.24,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,65379.74
Ge-59,Ge,32,59,,58.9817725779,False,0.041800000000000004,41.80 ms,41.8,ms,1,['2p'],[1.0],['Zn-57'],0.0,0.0,1518000.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Ga-59,Ga,31,59,,58.9633946966,False,0.041800000000000004,41.80 ms,41.8,ms,1,['p'],[1.0],['Zn-58'],0.0,0.0,1038000.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Zn-59,Zn,30,59,,58.9492834694,False,0.182,182.00 ms,182.0,ms,1,['β+&EC'],[1.0],['Cu-59'],1055012.0,3800933.0,0.0,4239000.0,34070.0,0,0.0,0,0.0,0.0,0.0,9100000.0
Cu-59,Cu,29,59,,58.9395195895,False,81.5,1.36 m,1.3583333333,m,1,['β+&EC'],[1.0],['Ni-59'],1443585.0,1488332.0,0.0,1864000.0,440700.0,0,0.0,0,0.0,0.0,0.0,4800000.0
Ni-59,Ni,28,59,,58.93436531,False,2398380000000.0,76.00 ky,76.0000760514,ky,1,['β+&EC'],[1.0],['Co-59'],2340.464,4575.105,0.0,1066000.0,0.0,0,0.0,0,0.0,0.0,0.0,1072000.0
Sc-59,Sc,21,59,,58.989236701,False,0.01,10.00 ms,10.0,ms,2,"['β-', 'β-,n']","[0.5, 0.5]","['Ti-59', 'Ti-58']",4144917.0,4144917.0,1581750.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Ti-59,Ti,22,59,,58.9729467568,False,0.03,30.00 ms,30.0,ms,1,['β-'],[1.0],['V-59'],4028000.0,4028000.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
V-59,V,23,59,,58.9602274876,False,0.075,75.00 ms,75.0,ms,1,['β-'],[1.0],['Cr-59'],3608310.0,3608310.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Cr-59,Cr,24,59,,58.9486076637,False,0.46,460.00 ms,460.0,ms,1,['β-'],[1.0],['Mn-59'],2544593.0,2544593.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Mn-59,Mn,25,59,,58.9404576482,False,4.59,4.59 s,4.59,s,1,['β-'],[1.0],['Fe-59'],537884.9,2059819.0,0.0,2530000.0,537900.0,0,2060000.0,0,0.0,0.0,0.0,5185000.0
Fe-59,Fe,26,59,,58.9348999026,False,3844368.0,44.49 d,44.495,d,1,['β-'],[1.0],['Co-59'],1188270.0,117739.3,0.0,258500.0,1188000.0,0,117500.0,0,0.0,0.0,0.0,1565000.0
Ge-58,Ge,32,58,,57.9910312846,False,0.0152,15.20 ms,15.2,ms,1,['2p'],[1.0],['Zn-56'],0.0,0.0,2906000.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Ga-58,Ga,31,58,,57.9742672677,False,0.0152,15.20 ms,15.2,ms,1,['p'],[1.0],['Zn-57'],0.0,0.0,1448000.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Zn-58,Zn,30,58,,57.9546083815,False,0.084,84.00 ms,84.0,ms,1,['β+&EC'],[1.0],['Cu-58'],3122994.0,3122994.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Cu-58,Cu,29,58,,57.9445620754,False,3.204,3.20 s,3.204,s,1,['β+&EC'],[1.0],['Ni-58'],1572204.0,3292372.0,0.0,3715000.0,549800.0,0,0.0,0,0.0,0.0,0.0,8566000.0
Co-58M,Co,27,58,M,57.9357766008,False,32760.0,9.10 h,9.1,h,1,['IT'],[1.0],['Co-58'],1922.573,22821.42,0.0,0.0,9.873,0,0.0,0,0.0,0.0,0.0,24890.0
Co-58,Co,27,58,,57.9357766008,False,6122304.0,70.86 d,70.86,d,1,['β+&EC'],[1.0],['Fe-58'],974831.0,33945.54,0.0,1299000.0,820900.0,0,0.0,0,0.0,0.0,0.0,2308000.0
Mn-58M,Mn,25,58,M,57.9400029083,False,65.4,1.09 m,1.09,m,1,['β-'],[1.0],['Fe-58'],2386330.0,1748135.0,0.0,2203000.0,2386000.0,0,1748000.0,0,0.0,0.0,0.0,6322000.0
Sc-58,Sc,21,58,,57.983728548,False,0.012,12.00 ms,12.0,ms,1,['β-'],[1.0],['Ti-58'],5430667.0,5430667.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Ti-58,Ti,22,58,,57.9669947911,False,0.059000000000000004,59.00 ms,59.0,ms,1,['β-'],[1.0],['V-58'],3184333.0,3184333.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
V-58,V,23,58,,57.9568577051,False,0.185,185.00 ms,185.0,ms,1,['β-'],[1.0],['Cr-58'],3875328.0,3875328.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Cr-58,Cr,24,58,,57.944370429,False,7.0,7.00 s,7.0,s,1,['β-'],[1.0],['Mn-58'],1330928.0,1330928.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Mn-58,Mn,25,58,,57.9400029083,False,3.0,3.00 s,3.0,s,1,['β-'],[1.0],['Fe-58'],56883.2,2812066.0,0.0,3324000.0,56880.0,0,2812000.0,0,0.0,0.0,0.0,6250000.0
Ga-57,Ga,31,57,,56.9829510352,False,0.0123,12.30 ms,12.3,ms,1,['p'],[1.0],['Zn-56'],0.0,0.0,2296000.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Zn-57,Zn,30,57,,56.9648051469,False,0.038,38.00 ms,38.0,ms,2,"['β+&EC', 'β+,p']","[0.35000000000000003, 0.65]","['Cu-57', 'Ni-56']",3967171.0,3967171.0,2244938.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Cu-57,Cu,29,57,,56.949231355,False,0.1963,196.30 ms,196.3,ms,1,['β+&EC'],[1.0],['Ni-57'],1139817.0,3600100.0,0.0,4034000.0,118800.0,0,0.0,0,0.0,0.0,0.0,8772000.0
Ni-57,Ni,28,57,,56.9398104214,False,128160.0,1.48 d,1.4833333333,d,1,['β+&EC'],[1.0],['Co-57'],1936313.0,156338.3,0.0,1167000.0,1492000.0,0,0.0,0,0.0,0.0,0.0,3262000.0
Co-57,Co,27,57,,56.9363103529,False,23478340.0,271.74 d,271.7400462963,d,1,['β+&EC'],[1.0],['Fe-57'],125142.5,18661.55,0.0,692000.0,121600.0,0,0.0,0,0.0,0.0,0.0,836000.0
Ca-57,Ca,20,57,,56.9923719689,False,0.005,5.00 ms,5.0,ms,2,"['β-', 'β-,n']","[0.5, 0.5]","['Sc-57', 'Sc-56']",3739333.0,3739333.0,1260000.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Sc-57,Sc,21,57,,56.9778068423,False,0.013000000000000001,13.00 ms,13.0,ms,1,['β-'],[1.0],['Ti-57'],4484000.0,4484000.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Ti-57,Ti,22,57,,56.9640083013,False,0.06,60.00 ms,60.0,ms,1,['β-'],[1.0],['V-57'],3548279.0,3548279.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
V-57,V,23,57,,56.9525801237,False,0.35000000000000003,350.00 ms,350.0,ms,2,"['β-', 'β-,n']","[0.9996, 0.0004]","['Cr-57', 'Cr-56']",2777657.0,2777657.0,302.119,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Cr-57,Cr,24,57,,56.9436332628,False,21.1,21.10 s,21.1,s,1,['β-'],[1.0],['Mn-57'],462212.9,2030244.0,0.0,2499000.0,462200.0,0,2030000.0,0,0.0,0.0,0.0,4963000.0
Mn-57,Mn,25,57,,56.9383075101,False,85.4,1.42 m,1.4233333333,m,1,['β-'],[1.0],['Fe-57'],99527.75,1105295.0,0.0,1496000.0,97810.0,0,1094000.0,0,0.0,0.0,0.0,2693000.0
Ga-56,Ga,31,56,,55.9949331381,False,0.0059,5.90 ms,5.9,ms,1,['p'],[1.0],['Zn-55'],0.0,0.0,2920000.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Zn-56,Zn,30,56,,55.9723995559,False,5e-07,500.00 ns,500.0,ns,1,['β+&EC'],[1.0],['Cu-56'],4353000.0,4353000.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Cu-56,Cu,29,56,,55.9585808416,False,0.094,94.00 ms,94.0,ms,1,['β+&EC'],[1.0],['Ni-56'],5223000.0,5223000.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Ni-56,Ni,28,56,,55.9421496842,False,524880.0,6.08 d,6.075,d,1,['β+&EC'],[1.0],['Co-56'],1720667.0,7444.293,0.0,415200.0,1718000.0,0,0.0,0,0.0,0.0,0.0,2136000.0
Co-56,Co,27,56,,55.9398600141,False,6672931.0,77.23 d,77.2329976852,d,1,['β+&EC'],[1.0],['Fe-56'],3640379.0,120686.2,0.0,824500.0,3444000.0,0,0.0,0,0.0,0.0,0.0,4566000.0
Ca-56,Ca,20,56,,55.9855928977,False,0.01,10.00 ms,10.0,ms,1,['β-'],[1.0],['Sc-56'],4027000.0,4027000.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Sc-56,Sc,21,56,,55.9728938018,False,0.06,60.00 ms,60.0,ms,2,"['β-', 'β-,n']","[0.5, 0.5]","['Ti-56', 'Ti-55']",3450500.0,3450500.0,1041000.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Ti-56,Ti,22,56,,55.9582177221,False,0.2,200.00 ms,200.0,ms,1,['β-'],[1.0],['V-56'],2381108.0,2381108.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
V-56,V,23,56,,55.950551866,False,0.216,216.00 ms,216.0,ms,1,['β-'],[1.0],['Cr-56'],3067046.0,3067046.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Cr-56,Cr,24,56,,55.9406770329,False,356.4,5.94 m,5.94,m,1,['β-'],[1.0],['Mn-56'],91435.16,613209.3,0.0,922700.0,90440.0,0,595700.0,0,0.0,0.0,0.0,1628000.0
Mn-56,Mn,25,56,,55.9389219554,False,9284.04,2.58 h,2.5789,h,1,['β-'],[1.0],['Fe-56'],1691580.0,831060.3,0.0,1175000.0,1692000.0,0,830600.0,0,0.0,0.0,0.0,3696000.0
Zn-55,Zn,30,55,,54.983998366,False,0.02,20.00 ms,20.0,ms,1,['β+&EC'],[1.0],['Cu-55'],5722333.0,5722333.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Cu-55,Cu,29,55,,54.966074384,False,0.04,40.00 ms,40.0,ms,2,"['β+&EC', 'p']","[0.5, 0.5]","['Ni-55', 'Ni-54']",2294500.0,2294500.0,183000.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Ni-55,Ni,28,55,,54.951347871,False,0.20470000000000002,204.70 ms,204.7,ms,1,['β+&EC'],[1.0],['Co-55'],1020948.0,3620572.0,0.0,4050000.0,0.0,0,0.0,0,0.0,0.0,0.0,8692000.0
Co-55,Co,27,55,,54.9420177172,False,63108.0,17.53 h,17.53,h,1,['β+&EC'],[1.0],['Fe-55'],1997816.0,432506.4,0.0,1029000.0,1220000.0,0,0.0,0,0.0,0.0,0.0,3452000.0
Fe-55,Fe,26,55,,54.9383159156,False,86594050.0,2.74 y,2.7439998606,y,1,['β+&EC'],[1.0],['Mn-55'],1641.549,4200.553,0.0,225300.0,0.0001613,0,0.0,0,0.0,0.0,0.0,231200.0
K-55,K,19,55,,54.9997335443,False,0.003,3.00 ms,3.0,ms,2,"['β-', 'β-,n']","[0.5, 0.5]","['Ca-55', 'Ca-54']",5024042.0,5024042.0,1943875.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Ca-55,Ca,20,55,,54.980568904,False,0.022,22.00 ms,22.0,ms,1,['β-'],[1.0],['Sc-55'],4203000.0,4203000.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Sc-55,Sc,21,55,,54.9682631877,False,0.105,105.00 ms,105.0,ms,1,['β-'],[1.0],['Ti-55'],4029920.0,4029920.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Ti-55,Ti,22,55,,54.9552816656,False,1.3,1.30 s,1.3,s,1,['β-'],[1.0],['V-55'],826361.0,3071990.0,0.0,3582000.0,826400.0,0,3072000.0,0,0.0,0.0,0.0,7480000.0
V-55,V,23,55,,54.94725269,False,6.54,6.54 s,6.54,s,1,['β-'],[1.0],['Cr-55'],689188.1,2382426.0,0.0,2884000.0,689200.0,0,2382000.0,0,0.0,0.0,0.0,5980000.0
Cr-55,Cr,24,55,,54.9408577521,False,209.82,3.50 m,3.497,m,1,['β-'],[1.0],['Mn-55'],672.9996,1100993.0,0.0,1501000.0,673.0,0,1101000.0,0,0.0,0.0,0.0,2603000.0
Zn-54,Zn,30,54,,53.9929645597,False,0.0037,3.70 ms,3.7,ms,1,['2p'],[1.0],['Ni-52'],0.0,0.0,2330000.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Cu-54,Cu,29,54,,53.9767250488,False,7.500000000000001e-08,75.00 ns,75.0,ns,1,['p'],[1.0],['Ni-53'],0.0,0.0,1020000.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Ni-54,Ni,28,54,,53.957923528,False,0.10400000000000001,104.00 ms,104.0,ms,1,['β+&EC'],[1.0],['Co-54'],2928825.0,2928825.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Co-54M,Co,27,54,M,53.9484824211,False,88.8,1.48 m,1.48,m,1,['β+&EC'],[1.0],['Fe-54'],3964144.0,2048659.0,0.0,2427000.0,2947000.0,0,0.0,0,0.0,0.0,0.0,8442000.0
Co-54,Co,27,54,,53.9484824211,False,0.19328,193.28 ms,193.28,ms,1,['β+&EC'],[1.0],['Fe-54'],1021070.0,3399877.0,0.0,3823000.0,115.7,0,0.0,0,0.0,0.0,0.0,8243000.0
Mn-54,Mn,25,54,,53.9403828389,False,26961120.0,312.05 d,312.05,d,1,['β+&EC'],[1.0],['Cr-54'],835982.3,4190.683,0.0,537000.0,834600.0,0,0.0,0,0.0,0.0,0.0,1377000.0
K-54,K,19,54,,53.9942153046,False,0.01,10.00 ms,10.0,ms,1,['β-'],[1.0],['Ca-54'],6228667.0,6228667.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Ca-54,Ca,20,54,,53.974364772,False,0.08600000000000001,86.00 ms,86.0,ms,1,['β-'],[1.0],['Sc-54'],3546000.0,3546000.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Sc-54,Sc,21,54,,53.9632795407,False,0.36,360.00 ms,360.0,ms,1,['β-'],[1.0],['Ti-54'],3973667.0,3973667.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Ti-54,Ti,22,54,,53.9510746908,False,1.5,1.50 s,1.5,s,1,['β-'],[1.0],['V-54'],1432563.0,1432563.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
V-54,V,23,54,,53.9464550039,False,49.8,49.80 s,49.8,s,1,['β-'],[1.0],['Cr-54'],4107462.0,1469191.0,0.0,1916000.0,4107000.0,0,1469000.0,0,0.0,0.0,0.0,7042000.0
Cu-53,Cu,29,53,,52.9855702027,False,3e-07,300.00 ns,300.0,ns,2,"['β+&EC', 'p']","[0.5, 0.5]","['Ni-53', 'Ni-52']",2704500.0,2704500.0,1069000.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Ni-53,Ni,28,53,,52.9684934996,False,0.045,45.00 ms,45.0,ms,2,"['β+&EC', 'β+,p']","[0.766, 0.234]","['Co-53', 'Fe-52']",3995054.0,3995054.0,682870.5,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Co-53M,Co,27,53,M,52.9542410592,False,0.247,247.00 ms,247.0,ms,2,"['β+&EC', 'p']","[0.985, 0.015]","['Fe-53', 'Fe-52']",3768645.0,3768645.0,23631.45,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Co-53,Co,27,53,,52.9542410592,False,0.24,240.00 ms,240.0,ms,1,['β+&EC'],[1.0],['Fe-53'],1096368.0,3395254.0,0.0,3818000.0,74370.0,0,0.0,0,0.0,0.0,0.0,8301000.0
Fe-53M,Fe,26,53,M,52.9453244582,False,152.4,2.54 m,2.54,m,1,['IT'],[1.0],['Fe-53'],3054686.0,0.0,0.0,0.0,3055000.0,0,0.0,0,0.0,0.0,0.0,3040000.0
Fe-53,Fe,26,53,,52.9453244582,False,510.6,8.51 m,8.51,m,1,['β+&EC'],[1.0],['Mn-53'],1175002.0,1098445.0,0.0,1451000.0,185100.0,0,0.0,0,0.0,0.0,0.0,3743000.0
Mn-53,Mn,25,53,,52.9413099704,False,116763000000000.0,3.70 My,3.6999961974,My,1,['β+&EC'],[1.0],['Cr-53'],1357.168,4030.158,0.0,591400.0,0.0,0,0.0,0,0.0,0.0,0.0,596800.0
Ar-53,Ar,18,53,,53.0049567493,False,0.003,3.00 ms,3.0,ms,2,"['β-', 'β-,n']","[0.5, 0.5]","['K-53', 'K-52']",4618458.0,4618458.0,1591125.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
K-53,K,19,53,,52.9871437205,False,0.03,30.00 ms,30.0,ms,3,"['β-', 'β-,n', 'β-,2n']","[0.16, 0.67, 0.17]","['Ca-53', 'Ca-52', 'Ca-51']",3252000.0,3252000.0,2672000.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Ca-53,Ca,20,53,,52.9700670174,False,0.09,90.00 ms,90.0,ms,2,"['β-', 'β-,n']","[0.7000000000000001, 0.30000000000000004]","['Sc-53', 'Sc-52']",2680792.0,2680792.0,329025.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Sc-53,Sc,21,53,,52.9596273318,False,3.0,3.00 s,3.0,s,1,['β-'],[1.0],['Ti-53'],3097000.0,3097000.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Ti-53,Ti,22,53,,52.9497424121,False,32.7,32.70 s,32.7,s,1,['β-'],[1.0],['V-53'],1962386.0,1349770.0,0.0,1764000.0,1962000.0,0,1347000.0,0,0.0,0.0,0.0,5020000.0
V-53,V,23,53,,52.9443561395,False,92.58,1.54 m,1.5430000000000001,m,1,['β-'],[1.0],['Cr-53'],1038164.0,1009036.0,0.0,1397000.0,1038000.0,0,1009000.0,0,0.0,0.0,0.0,3436000.0
Cu-52,Cu,29,52,,51.9971992728,False,0.006900000000000001,6.90 ms,6.9,ms,1,['p'],[1.0],['Ni-51'],0.0,0.0,2315000.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Ni-52,Ni,28,52,,51.9756945291,False,0.038,38.00 ms,38.0,ms,2,"['β+&EC', 'β+,p']","[0.686, 0.314]","['Co-52', 'Fe-51']",3328866.0,3328866.0,806901.5,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Co-52,Co,27,52,,51.963610719100004,False,0.115,115.00 ms,115.0,ms,1,['β+&EC'],[1.0],['Fe-52'],4805667.0,4805667.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
